q,p,exact_width,envelope
0.5,0.46008,0.24880288747381674,0.25
0.5,0.46257499999999996,0.24894805364296646,0.25
0.5,0.46507,0.24908380346912332,0.25
0.5,0.46756499999999995,0.24921014713295042,0.25
0.5,0.47006,0.249327094104733,0.25
0.5,0.47255499999999995,0.24943465314615584,0.25
0.5,0.47505,0.24953283231194626,0.25
0.5,0.47754499999999994,0.24962163895138406,0.25
0.5,0.48003999999999997,0.2497010797096781,0.25
0.5,0.482535,0.24977116052921008,0.25
0.5,0.48502999999999996,0.24983188665064712,0.25
0.5,0.487525,0.24988326261392135,0.25
0.5,0.49001999999999996,0.2499252922590791,0.25
0.5,0.492515,0.24995797872699874,0.25
0.5,0.49500999999999995,0.24998132445997717,0.25
0.5,0.497505,0.24999533120218662,0.25
0.5,0.49999999999999994,0.25,0.25
0.5,0.5024949999999999,0.24999533120218662,0.25
0.5,0.5049899999999999,0.24998132445997717,0.25
0.5,0.507485,0.24995797872699874,0.25
0.5,0.50998,0.2499252922590791,0.25
0.5,0.512475,0.24988326261392135,0.25
0.5,0.5149699999999999,0.24983188665064712,0.25
0.5,0.517465,0.24977116052921008,0.25
0.5,0.51996,0.2497010797096781,0.25
0.5,0.522455,0.24962163895138406,0.25
0.5,0.5249499999999999,0.24953283231194628,0.25
0.5,0.5274449999999999,0.24943465314615584,0.25
0.5,0.52994,0.24932709410473303,0.25
0.5,0.532435,0.24921014713295042,0.25
0.5,0.53493,0.24908380346912332,0.25
0.5,0.5374249999999999,0.2489480536429665,0.25
0.5,0.53992,0.24880288747381674,0.25
0.5,0.542415,0.2486482940687209,0.25
0.5,0.54491,0.24848426182038807,0.25
0.5,0.5474049999999999,0.24831077840500598,0.25
0.5,0.5498999999999999,0.24812783077992032,0.25
0.5,0.552395,0.24793540518117635,0.25
0.5,0.55489,0.24773348712092183,0.25
0.5,0.5573849999999999,0.2475220613846705,0.25
0.5,0.5598799999999999,0.2473011120284251,0.25
0.5,0.562375,0.24707062237565877,0.25
0.5,0.56487,0.24683057501415379,0.25
0.5,0.567365,0.24658095179269687,0.25
0.5,0.5698599999999999,0.24632173381762953,0.25
0.5,0.572355,0.24605290144925193,0.25
0.5,0.57485,0.24577443429807977,0.25
0.5,0.577345,0.24548631122095238,0.25
0.5,0.5798399999999999,0.24518851031699052,0.25
0.5,0.5823349999999999,0.24488100892340242,0.25
0.5,0.58483,0.24456378361113745,0.25
0.5,0.587325,0.24423681018038412,0.25
0.5,0.58982,0.2439000636559125,0.25
0.5,0.5923149999999999,0.24355351828225852,0.25
0.5,0.59481,0.24319714751874832,0.25
0.5,0.597305,0.24283092403436113,0.25
0.5,0.5998,0.24245481970242896,0.25
0.5,0.6022949999999999,0.24206880559517072,0.25
0.5,0.6047899999999999,0.24167285197805863,0.25
0.5,0.607285,0.24126692830401616,0.25
0.5,0.60978,0.24085100320744338,0.25
0.5,0.6122749999999999,0.24042504449806884,0.25
0.5,0.6147699999999999,0.23998901915462575,0.25
0.5,0.617265,0.23954289331834924,0.25
0.5,0.61976,0.23908663228629295,0.25
0.5,0.622255,0.23862020050446234,0.25
0.5,0.6247499999999999,0.23814356156076197,0.25
0.5,0.6272449999999999,0.23765667817775413,0.25
0.5,0.62974,0.2371595122052263,0.25
0.5,0.632235,0.23665202461256435,0.25
0.5,0.6347299999999999,0.23613417548092877,0.25
0.5,0.6372249999999999,0.23560592399523073,0.25
0.5,0.63972,0.23506722843590508,0.25
0.5,0.642215,0.23451804617047736,0.25
0.5,0.64471,0.23395833364492077,0.25
0.5,0.6472049999999999,0.23338804637480076,0.25
0.5,0.6496999999999999,0.2328071389362028,0.25
0.5,0.652195,0.2322155649564411,0.25
0.5,0.65469,0.23161327710454283,0.25
0.5,0.6571849999999999,0.23100022708150603,0.25
0.5,0.6596799999999999,0.2303763656103257,0.25
0.5,0.662175,0.22974164242578565,0.25
0.5,0.66467,0.22909600626401064,0.25
0.5,0.667165,0.2284394048517753,0.25
0.5,0.6696599999999999,0.2277717848955663,0.25
0.5,0.672155,0.22709309207039122,0.25
0.5,0.67465,0.22640327100833232,0.25
0.5,0.677145,0.22570226528683865,0.25
0.5,0.6796399999999999,0.22499001741675187,0.25
0.5,0.6821349999999999,0.22426646883006165,0.25
0.5,0.68463,0.22353155986738596,0.25
0.5,0.687125,0.22278522976516893,0.25
0.5,0.6896199999999999,0.2220274166425934,0.25
0.5,0.6921149999999999,0.22125805748820154,0.25
0.5,0.69461,0.22047708814621805,0.25
0.5,0.697105,0.21968444330256987,0.25
0.5,0.6996,0.21888005647059766,0.25
0.5,0.7020949999999999,0.2180638599764514,0.25
0.5,0.7045899999999999,0.2172357849441649,0.25
0.5,0.707085,0.21639576128040286,0.25
0.5,0.70958,0.21554371765887304,0.25
0.5,0.7120749999999999,0.21467958150439823,0.25
0.5,0.7145699999999999,0.21380327897663867,0.25
0.5,0.717065,0.21291473495346133,0.25
0.5,0.71956,0.21201387301394528,0.25
0.5,0.722055,0.21110061542101738,0.25
0.5,0.7245499999999999,0.21017488310371069,0.25
0.5,0.7270449999999999,0.20923659563903696,0.25
0.5,0.72954,0.20828567123346536,0.25
0.5,0.732035,0.20732202670399918,0.25
0.5,0.7345299999999999,0.206345577458842,0.25
0.5,0.7370249999999999,0.20535623747764353,0.25
0.5,0.73952,0.2043539192913182,0.25
0.5,0.742015,0.2033385339614246,0.25
0.5,0.7445099999999999,0.202309991059098,0.25
0.5,0.7470049999999999,0.2012681986435252,0.25
0.5,0.7494999999999999,0.20021306323995286,0.25
0.5,0.751995,0.19914448981721683,0.25
0.5,0.75449,0.19806238176478355,0.25
0.5,0.7569849999999999,0.19696664086929228,0.25
0.5,0.7594799999999999,0.19585716729058633,0.25
0.5,0.761975,0.1947338595372218,0.25
0.5,0.76447,0.19359661444144274,0.25
0.5,0.7669649999999999,0.19244532713360932,0.25
0.5,0.7694599999999999,0.1912798910160673,0.25
0.5,0.771955,0.19010019773644554,0.25
0.5,0.77445,0.18890613716036833,0.25
0.5,0.776945,0.18769759734356886,0.25
0.5,0.7794399999999999,0.18647446450338961,0.25
0.5,0.7819349999999999,0.18523662298965532,0.25
0.5,0.78443,0.18398395525490435,0.25
0.5,0.786925,0.18271634182396182,0.25
0.5,0.7894199999999999,0.1814336612628397,0.25
0.5,0.7919149999999999,0.18013579014694758,0.25
0.5,0.79441,0.17882260302859762,0.25
0.5,0.796905,0.1774939724037859,0.25
0.5,0.7994,0.17614976867823356,0.25
0.5,0.8018949999999999,0.17478986013266856,0.25
0.5,0.8043899999999999,0.1734141128873299,0.25
0.5,0.806885,0.17202239086567622,0.25
0.5,0.80938,0.1706145557572764,0.25
0.5,0.8118749999999999,0.16919046697986456,0.25
0.5,0.8143699999999999,0.16774998164053687,0.25
0.5,0.816865,0.1662929544960693,0.25
0.5,0.81936,0.164819237912334,0.25
0.5,0.8218549999999999,0.16332868182279126,0.25
0.5,0.8243499999999999,0.16182113368603404,0.25
0.5,0.8268449999999999,0.16029643844236022,0.25
0.5,0.82934,0.1587544384693482,0.25
0.5,0.831835,0.15719497353640974,0.25
0.5,0.8343299999999999,0.15561788075829386,0.25
0.5,0.8368249999999999,0.154022994547514,0.25
0.5,0.83932,0.15241014656567145,0.25
0.5,0.841815,0.15077916567364483,0.25
0.5,0.8443099999999999,0.14912987788061632,0.25
0.5,0.8468049999999999,0.147462106291904,0.25
0.5,0.8492999999999999,0.1457756710555688,0.25
0.5,0.851795,0.1440703893077622,0.25
0.5,0.85429,0.1423460751167826,0.25
0.5,0.8567849999999999,0.14060253942580453,0.25
0.5,0.8592799999999999,0.1388395899942446,0.25
0.5,0.861775,0.13705703133772862,0.25
0.5,0.86427,0.13525466466662048,0.25
0.5,0.8667649999999999,0.1334322878230735,0.25
0.5,0.8692599999999999,0.1315896952165642,0.25
0.5,0.871755,0.1297266777578668,0.25
0.5,0.87425,0.1278430227914242,0.25
0.5,0.8767449999999999,0.1259385140260717,0.25
0.5,0.8792399999999999,0.12401293146406688,0.25
0.5,0.8817349999999999,0.12206605132837892,0.25
0.5,0.88423,0.12009764598818695,0.25
0.5,0.886725,0.11810748388253793,0.25
0.5,0.8892199999999999,0.116095329442111,0.25
0.5,0.8917149999999999,0.1140609430090345,0.25
0.5,0.89421,0.11200408075469988,0.25
0.5,0.896705,0.10992449459551448,0.25
0.5,0.8991999999999999,0.10782193210653386,0.25
0.5,0.9016949999999999,0.10569613643291129,0.25
0.5,0.9041899999999999,0.10354684619910237,0.25
0.5,0.906685,0.10137379541575706,0.25
0.5,0.90918,0.09917671338423191,0.25
0.5,0.9116749999999999,0.09695532459865235,0.25
0.5,0.9141699999999999,0.09470934864545133,0.25
0.5,0.916665,0.0924385001003106,0.25
0.5,0.91916,0.09014248842242469,0.25
0.5,0.9216549999999999,0.08782101784600901,0.25
0.5,0.9241499999999999,0.08547378726896664,0.25
0.5,0.9266449999999999,0.0831004901386303,0.25
0.5,0.92914,0.0807008143344872,0.25
0.5,0.9316349999999999,0.0782744420477964,0.25
0.5,0.9341299999999999,0.07582104965800181,0.25
0.5,0.9366249999999999,0.07334030760584327,0.25
0.5,0.93912,0.07083188026306102,0.25
0.5,0.941615,0.0682954257985887,0.25
0.5,0.9441099999999999,0.06573059604112476,0.25
0.5,0.9466049999999999,0.06313703633796698,0.25
0.5,0.9490999999999999,0.060514385409993904,0.25
0.5,0.951595,0.057862275202668505,0.25
0.5,0.9540899999999999,0.05518033073293866,0.25
0.5,0.9565849999999999,0.052468169931901475,0.25
0.5,0.9590799999999999,0.04972540348309675,0.25
0.5,0.961575,0.04695163465628578,0.25
0.5,0.96407,0.04414645913657019,0.25
0.5,0.9665649999999999,0.04130946484869787,0.25
0.5,0.9690599999999999,0.03844023177639743,0.25
0.5,0.971555,0.035538331776578835,0.25
0.5,0.97405,0.03260332838822731,0.25
0.5,0.9765449999999999,0.02963477663581601,0.25
0.5,0.9790399999999999,0.026632222827052014,0.25
0.5,0.9815349999999999,0.023595204344767244,0.25
0.5,0.98403,0.020523249432753618,0.25
0.5,0.986525,0.017415876975338727,0.25
0.5,0.9890199999999999,0.014272596270487407,0.25
0.5,0.9915149999999999,0.011092906796206609,0.25
0.5,0.99401,0.007876297970024529,0.25
0.5,0.996505,0.004622248901301152,0.25
0.5,0.999,0.001330228136122686,0.25
0.8,0.001,0.0005320912544490737,0.09999999999999998
0.8,0.003495,0.0018488995605204464,0.09999999999999998
0.8,0.00599,0.0031505191880097845,0.09999999999999998
0.8,0.008485,0.004437162718482605,0.09999999999999998
0.8,0.01098,0.00570903850819491,0.09999999999999998
0.8,0.013475,0.006966350790135481,0.09999999999999998
0.8,0.015969999999999998,0.008209299773101428,0.09999999999999998
0.8,0.018465,0.00943808173790686,0.09999999999999998
0.8,0.02096,0.01065288913082076,0.09999999999999998
0.8,0.023455,0.011853910654326347,0.09999999999999998
0.8,0.02595,0.013041331355290906,0.09999999999999998
0.8,0.028444999999999998,0.014215332710631507,0.09999999999999998
0.8,0.03094,0.015376092710558932,0.09999999999999998
0.8,0.033435,0.016523785939479098,0.09999999999999998
0.8,0.03593,0.017658583654628062,0.09999999999999998
0.8,0.038425,0.01878065386251429,0.09999999999999998
0.8,0.04092,0.019890161393238664,0.09999999999999998
0.8,0.043414999999999995,0.020987267972760536,0.09999999999999998
0.8,0.04591,0.022072132293175405,0.09999999999999998
0.8,0.048405,0.023144910081067383,0.09999999999999998
0.8,0.0509,0.02420575416399753,0.09999999999999998
0.8,0.053395,0.025254814535186753,0.09999999999999998
0.8,0.055889999999999995,0.02629223841644986,0.09999999999999998
0.8,0.058385,0.027318170319435467,0.09999999999999998
0.8,0.06088,0.02833275210522438,0.09999999999999998
0.8,0.06337499999999999,0.029336123042337278,0.09999999999999998
0.8,0.06587,0.03032841986320068,0.09999999999999998
0.8,0.068365,0.0313097768191185,0.09999999999999998
0.8,0.07085999999999999,0.03228032573379486,0.09999999999999998
0.8,0.07335499999999999,0.033240196055452094,0.09999999999999998
0.8,0.07585,0.034189514907586614,0.09999999999999998
0.8,0.078345,0.035128407138403546,0.09999999999999998
0.8,0.08084,0.03605699536896986,0.09999999999999998
0.8,0.08333499999999999,0.03697540004012421,0.09999999999999998
0.8,0.08582999999999999,0.037883739458180486,0.09999999999999998
0.8,0.088325,0.038782129839460895,0.09999999999999998
0.8,0.09082,0.03967068535369276,0.09999999999999998
0.8,0.093315,0.0405495181663028,0.09999999999999998
0.8,0.09580999999999999,0.041418738479640914,0.09999999999999998
0.8,0.09830499999999999,0.04227845457316447,0.09999999999999998
0.8,0.1008,0.0431287728426135,0.09999999999999998
0.8,0.103295,0.04396979783820578,0.09999999999999998
0.8,0.10579,0.044801632301879925,0.09999999999999998
0.8,0.10828499999999999,0.04562437720361376,0.09999999999999998
0.8,0.11077999999999999,0.04643813177684435,0.09999999999999998
0.8,0.11327499999999999,0.047242993553015145,0.09999999999999998
0.8,0.11577,0.04803905839527476,0.09999999999999998
0.8,0.118265,0.04882642053135153,0.09999999999999998
0.8,0.12075999999999999,0.04960517258562672,0.09999999999999998
0.8,0.12325499999999999,0.05037540561042864,0.09999999999999998
0.8,0.12574999999999997,0.05113720911656965,0.09999999999999998
0.8,0.128245,0.0518906711031467,0.09999999999999998
0.8,0.13074,0.05263587808662565,0.09999999999999998
0.8,0.133235,0.053372915129229356,0.09999999999999998
0.8,0.13573,0.05410186586664818,0.09999999999999998
0.8,0.138225,0.05482281253509143,0.09999999999999998
0.8,0.14071999999999998,0.0555358359976978,0.09999999999999998
0.8,0.14321499999999998,0.05624101577032178,0.09999999999999998
0.8,0.14570999999999998,0.05693843004671303,0.09999999999999998
0.8,0.148205,0.05762815572310487,0.09999999999999998
0.8,0.1507,0.058310268422227494,0.09999999999999998
0.8,0.153195,0.05898484251676157,0.09999999999999998
0.8,0.15569,0.05965195115224649,0.09999999999999998
0.8,0.158185,0.0603116662694579,0.09999999999999998
0.8,0.16068,0.060964058626268545,0.09999999999999998
0.8,0.163175,0.06160919781900556,0.09999999999999998
0.8,0.16566999999999998,0.0622471523033175,0.09999999999999998
0.8,0.16816499999999998,0.06287798941456388,0.09999999999999998
0.8,0.17065999999999998,0.06350177538773927,0.09999999999999998
0.8,0.17315499999999998,0.06411857537694404,0.09999999999999998
0.8,0.17565,0.06472845347441356,0.09999999999999998
0.8,0.178145,0.06533147272911648,0.09999999999999998
0.8,0.18064,0.06592769516493359,0.09999999999999998
0.8,0.183135,0.06651718179842771,0.09999999999999998
0.8,0.18563,0.06709999265621473,0.09999999999999998
0.8,0.188125,0.06767618679194581,0.09999999999999998
0.8,0.19061999999999998,0.06824582230291054,0.09999999999999998
0.8,0.19311499999999998,0.06880895634627046,0.09999999999999998
0.8,0.19560999999999998,0.06936564515493195,0.09999999999999998
0.8,0.19810499999999998,0.06991594405306738,0.09999999999999998
0.8,0.2006,0.07045990747129341,0.09999999999999998
0.8,0.203095,0.07099758896151434,0.09999999999999998
0.8,0.20559,0.07152904121143899,0.09999999999999998
0.8,0.208085,0.07205431605877897,0.09999999999999998
0.8,0.21058,0.07257346450513581,0.09999999999999998
0.8,0.213075,0.07308653672958472,0.09999999999999998
0.8,0.21556999999999998,0.07359358210196172,0.09999999999999998
0.8,0.21806499999999998,0.07409464919586208,0.09999999999999998
0.8,0.22055999999999998,0.07458978580135579,0.09999999999999998
0.8,0.22305499999999998,0.07507903893742751,0.09999999999999998
0.8,0.22554999999999997,0.0755624548641473,0.09999999999999998
0.8,0.228045,0.07604007909457819,0.09999999999999998
0.8,0.23054,0.07651195640642688,0.09999999999999998
0.8,0.233035,0.07697813085344368,0.09999999999999998
0.8,0.23553,0.07743864577657707,0.09999999999999998
0.8,0.238025,0.0778935438148887,0.09999999999999998
0.8,0.24051999999999998,0.07834286691623449,0.09999999999999998
0.8,0.24301499999999998,0.07878665634771691,0.09999999999999998
0.8,0.24550999999999998,0.07922495270591341,0.09999999999999998
0.8,0.24800499999999998,0.07965779592688671,0.09999999999999998
0.8,0.25049999999999994,0.08008522529598114,0.09999999999999998
0.8,0.25299499999999997,0.08050727945741007,0.09999999999999998
0.8,0.25549,0.08092399642363915,0.09999999999999998
0.8,0.25798499999999996,0.08133541358456982,0.09999999999999998
0.8,0.26048,0.08174156771652727,0.09999999999999998
0.8,0.26297499999999996,0.08214249499105739,0.09999999999999998
0.8,0.26547,0.08253823098353677,0.09999999999999998
0.8,0.267965,0.08292881068159966,0.09999999999999998
0.8,0.27046,0.08331426849338612,0.09999999999999998
0.8,0.272955,0.08369463825561475,0.09999999999999998
0.8,0.27545,0.08406995324148422,0.09999999999999998
0.8,0.277945,0.08444024616840694,0.09999999999999998
0.8,0.28043999999999997,0.08480554920557808,0.09999999999999998
0.8,0.282935,0.0851658939813845,0.09999999999999998
0.8,0.28542999999999996,0.08552131159065543,0.09999999999999998
0.8,0.287925,0.08587183260175925,0.09999999999999998
0.8,0.29041999999999996,0.08621748706354919,0.09999999999999998
0.8,0.292915,0.08655830451216111,0.09999999999999998
0.8,0.29541,0.08689431397766592,0.09999999999999998
0.8,0.297905,0.08722554399058052,0.09999999999999998
0.8,0.3004,0.08755202258823905,0.09999999999999998
0.8,0.30289499999999997,0.08787377732102791,0.09999999999999998
0.8,0.30539,0.08819083525848719,0.09999999999999998
0.8,0.30788499999999996,0.08850322299528061,0.09999999999999998
0.8,0.31038,0.08881096665703735,0.09999999999999998
0.8,0.31287499999999996,0.08911409190606753,0.09999999999999998
0.8,0.31537,0.08941262394695436,0.09999999999999998
0.8,0.31786499999999995,0.08970658753202465,0.09999999999999998
0.8,0.32036,0.0899960069667007,0.09999999999999998
0.8,0.322855,0.09028090611473544,0.09999999999999998
0.8,0.32535,0.09056130840333292,0.09999999999999998
0.8,0.327845,0.09083723682815645,0.09999999999999998
0.8,0.33033999999999997,0.09110871395822648,0.09999999999999998
0.8,0.332835,0.09137576194071009,0.09999999999999998
0.8,0.33532999999999996,0.09163840250560422,0.09999999999999998
0.8,0.337825,0.09189665697031425,0.09999999999999998
0.8,0.34031999999999996,0.09215054624413024,0.09999999999999998
0.8,0.342815,0.09240009083260237,0.09999999999999998
0.8,0.34530999999999995,0.0926453108418171,0.09999999999999998
0.8,0.347805,0.09288622598257641,0.09999999999999998
0.8,0.3503,0.0931228555744811,0.09999999999999998
0.8,0.35279499999999997,0.09335521854992027,0.09999999999999998
0.8,0.35529,0.09358333345796829,0.09999999999999998
0.8,0.35778499999999996,0.09380721846819093,0.09999999999999998
0.8,0.36028,0.094026891374362,0.09999999999999998
0.8,0.36277499999999996,0.09424236959809226,0.09999999999999998
0.8,0.36527,0.09445367019237148,0.09999999999999998
0.8,0.36776499999999995,0.09466080984502571,0.09999999999999998
0.8,0.37026,0.09486380488209048,0.09999999999999998
0.8,0.37275499999999995,0.09506267127110161,0.09999999999999998
0.8,0.37525,0.09525742462430477,0.09999999999999998
0.8,0.377745,0.0954480802017849,0.09999999999999998
0.8,0.38023999999999997,0.09563465291451716,0.09999999999999998
0.8,0.382735,0.09581715732733967,0.09999999999999998
0.8,0.38522999999999996,0.09599560766185028,0.09999999999999998
0.8,0.387725,0.09617001779922751,0.09999999999999998
0.8,0.39021999999999996,0.09634040128297734,0.09999999999999998
0.8,0.392715,0.09650677132160645,0.09999999999999998
0.8,0.39520999999999995,0.09666914079122343,0.09999999999999998
0.8,0.397705,0.09682752223806824,0.09999999999999998
0.8,0.4002,0.09698192788097157,0.09999999999999998
0.8,0.40269499999999997,0.09713236961374443,0.09999999999999998
0.8,0.40519,0.0972788590074993,0.09999999999999998
0.8,0.40768499999999996,0.09742140731290337,0.09999999999999998
0.8,0.41018,0.09756002546236499,0.09999999999999998
0.8,0.41267499999999996,0.09769472407215363,0.09999999999999998
0.8,0.41517,0.09782551344445496,0.09999999999999998
0.8,0.41766499999999995,0.09795240356936094,0.09999999999999998
0.8,0.42016,0.09807540412679618,0.09999999999999998
0.8,0.42265499999999995,0.09819452448838092,0.09999999999999998
0.8,0.42515,0.09830977371923189,0.09999999999999998
0.8,0.427645,0.09842116057970075,0.09999999999999998
0.8,0.43013999999999997,0.0985286935270518,0.09999999999999998
0.8,0.432635,0.09863238071707874,0.09999999999999998
0.8,0.43512999999999996,0.09873223000566149,0.09999999999999998
0.8,0.437625,0.09882824895026349,0.09999999999999998
0.8,0.44011999999999996,0.09892044481137004,0.09999999999999998
0.8,0.442615,0.09900882455386818,0.09999999999999998
0.8,0.44510999999999995,0.09909339484836871,0.09999999999999998
0.8,0.447605,0.09917416207247051,0.09999999999999998
0.8,0.45009999999999994,0.09925113231196811,0.09999999999999998
0.8,0.45259499999999997,0.09932431136200236,0.09999999999999998
0.8,0.45509,0.09939370472815519,0.09999999999999998
0.8,0.45758499999999996,0.09945931762748834,0.09999999999999998
0.8,0.46008,0.09952115498952667,0.09999999999999998
0.8,0.46257499999999996,0.09957922145718656,0.09999999999999998
0.8,0.46507,0.0996335213876493,0.09999999999999998
0.8,0.46756499999999995,0.09968405885318014,0.09999999999999998
0.8,0.47006,0.09973083764189318,0.09999999999999998
0.8,0.47255499999999995,0.09977386125846231,0.09999999999999998
0.8,0.47505,0.09981313292477847,0.09999999999999998
0.8,0.47754499999999994,0.09984865558055361,0.09999999999999998
0.8,0.48003999999999997,0.0998804318838712,0.09999999999999998
0.8,0.482535,0.099908464211684,0.09999999999999998
0.8,0.48502999999999996,0.09993275466025882,0.09999999999999998
0.8,0.487525,0.09995330504556853,0.09999999999999998
0.8,0.49001999999999996,0.09997011690363161,0.09999999999999998
0.8,0.492515,0.09998319149079947,0.09999999999999998
0.8,0.49500999999999995,0.09999252978399084,0.09999999999999998
0.8,0.497505,0.09999813248087464,0.09999999999999998
0.8,0.49999999999999994,0.09999999999999998,0.09999999999999998
0.8,0.5024949999999999,0.09999813248087464,0.09999999999999998
0.8,0.5049899999999999,0.09999252978399084,0.09999999999999998
0.8,0.507485,0.09998319149079948,0.09999999999999998
0.8,0.50998,0.09997011690363163,0.09999999999999998
0.8,0.512475,0.09995330504556851,0.09999999999999998
0.8,0.5149699999999999,0.09993275466025882,0.09999999999999998
0.8,0.517465,0.09990846421168402,0.09999999999999998
0.8,0.51996,0.09988043188387122,0.09999999999999998
0.8,0.522455,0.0998486555805536,0.09999999999999998
0.8,0.5249499999999999,0.09981313292477847,0.09999999999999998
0.8,0.5274449999999999,0.09977386125846231,0.09999999999999998
0.8,0.52994,0.09973083764189318,0.09999999999999998
0.8,0.532435,0.09968405885318014,0.09999999999999998
0.8,0.53493,0.09963352138764932,0.09999999999999998
0.8,0.5374249999999999,0.09957922145718656,0.09999999999999998
0.8,0.53992,0.09952115498952668,0.09999999999999998
0.8,0.542415,0.09945931762748834,0.09999999999999998
0.8,0.54491,0.0993937047281552,0.09999999999999998
0.8,0.5474049999999999,0.09932431136200236,0.09999999999999998
0.8,0.5498999999999999,0.0992511323119681,0.09999999999999998
0.8,0.552395,0.09917416207247051,0.09999999999999998
0.8,0.55489,0.09909339484836871,0.09999999999999998
0.8,0.5573849999999999,0.09900882455386817,0.09999999999999998
0.8,0.5598799999999999,0.09892044481137004,0.09999999999999998
0.8,0.562375,0.09882824895026349,0.09999999999999998
0.8,0.56487,0.0987322300056615,0.09999999999999998
0.8,0.567365,0.09863238071707874,0.09999999999999998
0.8,0.5698599999999999,0.0985286935270518,0.09999999999999998
0.8,0.572355,0.09842116057970075,0.09999999999999998
0.8,0.57485,0.09830977371923189,0.09999999999999998
0.8,0.577345,0.09819452448838094,0.09999999999999998
0.8,0.5798399999999999,0.09807540412679619,0.09999999999999998
0.8,0.5823349999999999,0.09795240356936094,0.09999999999999998
0.8,0.58483,0.09782551344445496,0.09999999999999998
0.8,0.587325,0.09769472407215364,0.09999999999999998
0.8,0.58982,0.09756002546236497,0.09999999999999998
0.8,0.5923149999999999,0.09742140731290339,0.09999999999999998
0.8,0.59481,0.0972788590074993,0.09999999999999998
0.8,0.597305,0.09713236961374444,0.09999999999999998
0.8,0.5998,0.09698192788097156,0.09999999999999998
0.8,0.6022949999999999,0.09682752223806826,0.09999999999999998
0.8,0.6047899999999999,0.09666914079122342,0.09999999999999998
0.8,0.607285,0.09650677132160645,0.09999999999999998
0.8,0.60978,0.09634040128297731,0.09999999999999998
0.8,0.6122749999999999,0.09617001779922751,0.09999999999999998
0.8,0.6147699999999999,0.09599560766185028,0.09999999999999998
0.8,0.617265,0.09581715732733967,0.09999999999999998
0.8,0.61976,0.09563465291451714,0.09999999999999998
0.8,0.622255,0.09544808020178491,0.09999999999999998
0.8,0.6247499999999999,0.09525742462430477,0.09999999999999998
0.8,0.6272449999999999,0.09506267127110161,0.09999999999999998
0.8,0.62974,0.09486380488209051,0.09999999999999998
0.8,0.632235,0.09466080984502571,0.09999999999999998
0.8,0.6347299999999999,0.0944536701923715,0.09999999999999998
0.8,0.6372249999999999,0.09424236959809226,0.09999999999999998
0.8,0.63972,0.09402689137436201,0.09999999999999998
0.8,0.642215,0.09380721846819093,0.09999999999999998
0.8,0.64471,0.09358333345796829,0.09999999999999998
0.8,0.6472049999999999,0.09335521854992027,0.09999999999999998
0.8,0.6496999999999999,0.09312285557448112,0.09999999999999998
0.8,0.652195,0.09288622598257643,0.09999999999999998
0.8,0.65469,0.09264531084181711,0.09999999999999998
0.8,0.6571849999999999,0.09240009083260238,0.09999999999999998
0.8,0.6596799999999999,0.09215054624413027,0.09999999999999998
0.8,0.662175,0.09189665697031424,0.09999999999999998
0.8,0.66467,0.09163840250560423,0.09999999999999998
0.8,0.667165,0.09137576194071009,0.09999999999999998
0.8,0.6696599999999999,0.0911087139582265,0.09999999999999998
0.8,0.672155,0.09083723682815646,0.09999999999999998
0.8,0.67465,0.09056130840333292,0.09999999999999998
0.8,0.677145,0.09028090611473544,0.09999999999999998
0.8,0.6796399999999999,0.08999600696670074,0.09999999999999998
0.8,0.6821349999999999,0.08970658753202464,0.09999999999999998
0.8,0.68463,0.08941262394695437,0.09999999999999998
0.8,0.687125,0.08911409190606755,0.09999999999999998
0.8,0.6896199999999999,0.08881096665703732,0.09999999999999998
0.8,0.6921149999999999,0.0885032229952806,0.09999999999999998
0.8,0.69461,0.08819083525848719,0.09999999999999998
0.8,0.697105,0.08787377732102793,0.09999999999999998
0.8,0.6996,0.08755202258823905,0.09999999999999998
0.8,0.7020949999999999,0.08722554399058054,0.09999999999999998
0.8,0.7045899999999999,0.08689431397766595,0.09999999999999998
0.8,0.707085,0.08655830451216112,0.09999999999999998
0.8,0.70958,0.08621748706354919,0.09999999999999998
0.8,0.7120749999999999,0.08587183260175928,0.09999999999999998
0.8,0.7145699999999999,0.08552131159065546,0.09999999999999998
0.8,0.717065,0.08516589398138452,0.09999999999999998
0.8,0.71956,0.08480554920557809,0.09999999999999998
0.8,0.722055,0.08444024616840692,0.09999999999999998
0.8,0.7245499999999999,0.08406995324148427,0.09999999999999998
0.8,0.7270449999999999,0.08369463825561475,0.09999999999999998
0.8,0.72954,0.08331426849338612,0.09999999999999998
0.8,0.732035,0.08292881068159964,0.09999999999999998
0.8,0.7345299999999999,0.08253823098353678,0.09999999999999998
0.8,0.7370249999999999,0.0821424949910574,0.09999999999999998
0.8,0.73952,0.08174156771652726,0.09999999999999998
0.8,0.742015,0.08133541358456982,0.09999999999999998
0.8,0.7445099999999999,0.08092399642363918,0.09999999999999998
0.8,0.7470049999999999,0.08050727945741006,0.09999999999999998
0.8,0.7494999999999999,0.08008522529598114,0.09999999999999998
0.8,0.751995,0.0796577959268867,0.09999999999999998
0.8,0.75449,0.07922495270591341,0.09999999999999998
0.8,0.7569849999999999,0.0787866563477169,0.09999999999999998
0.8,0.7594799999999999,0.0783428669162345,0.09999999999999998
0.8,0.761975,0.07789354381488871,0.09999999999999998
0.8,0.76447,0.07743864577657708,0.09999999999999998
